atoll,metric,value
Napuka,rubble_kmsq,2.33
Nengonengo,rubble_kmsq,1.11
Ngcheangel,rubble_kmsq,5.66
Ngulu,rubble_kmsq,7.76
Niau,rubble_kmsq,0.05
Nihiru,rubble_kmsq,2.2
Nikumaroro,rubble_kmsq,0.98
Nikunau,rubble_kmsq,0.22
Ninigo,rubble_kmsq,30.33
Nissan,rubble_kmsq,1.81
Niulakita,rubble_kmsq,0.06
Niutao,rubble_kmsq,0.0
Nomwin,rubble_kmsq,10.43
Nonouti,rubble_kmsq,33.75
North_Keeling,rubble_kmsq,0.12
North_Maalhosmadulu,rubble_kmsq,33.7
North_Male,rubble_kmsq,42.25
North_Nilandhe,rubble_kmsq,27.72
North_Tubbataha,rubble_kmsq,7.98
Nuguria,rubble_kmsq,24.46
Nui,rubble_kmsq,4.62
Nukapu,rubble_kmsq,1.2
Nukufetau,rubble_kmsq,3.44
Nukulaelae,rubble_kmsq,1.81
Nukumanu,rubble_kmsq,10.3
Nukumbasanga,rubble_kmsq,0.01
Nukunonu,rubble_kmsq,2.09
Nukuoro,rubble_kmsq,2.32
Nukusemanu,rubble_kmsq,3.25
Nukutepipi,rubble_kmsq,0.24
Numa_Miombilou,rubble_kmsq,24.52
Nupani,rubble_kmsq,4.66
Oeno,rubble_kmsq,2.73
Olimarao,rubble_kmsq,0.74
Onotoa,rubble_kmsq,3.7
Ontong_Java,rubble_kmsq,40.56
Oroluk,rubble_kmsq,7.55
Orona,rubble_kmsq,0.98
Pakin,rubble_kmsq,3.16
Palmerston,rubble_kmsq,6.19
Palmyra,rubble_kmsq,7.32
Paraoa,rubble_kmsq,1.06
Pearl_and_Hermes,rubble_kmsq,43.37
Peremul_Par,rubble_kmsq,13.17
Peros_Banhos,rubble_kmsq,6.91
Pinaki,rubble_kmsq,0.31
Pingelap,rubble_kmsq,0.75
Pinipel,rubble_kmsq,5.35
Platte,rubble_kmsq,2.33
Providence,rubble_kmsq,43.47
Pukapuka,rubble_kmsq,2.56
Puka-Puka,rubble_kmsq,0.95
Pukarua,rubble_kmsq,3.47
Pulap,rubble_kmsq,1.58
Pulusuk,rubble_kmsq,0.1
Puluwat,rubble_kmsq,0.54
Qelelevu,rubble_kmsq,11.76
Rakahanga,rubble_kmsq,0.42
Rangiroa,rubble_kmsq,41.45
Raraka,rubble_kmsq,2.72
Raroia,rubble_kmsq,6.54
Rasdhoo,rubble_kmsq,2.55
Ravahere,rubble_kmsq,1.61
Reao,rubble_kmsq,1.89
Redlick,rubble_kmsq,4.72
Reitoru,rubble_kmsq,0.78
Rekareka,rubble_kmsq,0.11
Rongelap,rubble_kmsq,23.59
Rongerik,rubble_kmsq,2.03
Rose,rubble_kmsq,1.61
Rowa,rubble_kmsq,8.21
Saloman,rubble_kmsq,3.84
Sama,rubble_kmsq,2.07
Samasuma,rubble_kmsq,1.13
Sapwuahfik,rubble_kmsq,8.91
Satawan,rubble_kmsq,13.2
Scilly,rubble_kmsq,6.11
Sikaiana,rubble_kmsq,5.19
Sorol,rubble_kmsq,1.95
South_Keeling,rubble_kmsq,16.84
South_Maalhosmadulu,rubble_kmsq,32.89
South_Male,rubble_kmsq,28.38
South_Nilandhe,rubble_kmsq,26.93
South_Tubbataha,rubble_kmsq,5.01
St_Francois,rubble_kmsq,6.97
St_Joseph,rubble_kmsq,4.34
Starbuck,rubble_kmsq,0.19
Suheli_Par,rubble_kmsq,19.66
Surprise,rubble_kmsq,13.54
Suwarrow,rubble_kmsq,6.14
Swains,rubble_kmsq,0.36
Tabiteuea,rubble_kmsq,65.26
Tabuaeran,rubble_kmsq,17.34
Taenga,rubble_kmsq,2.79
Tahanea,rubble_kmsq,9.75
Taiaro,rubble_kmsq,0.01
Taka,rubble_kmsq,2.49
Takapoto,rubble_kmsq,1.74
Takaroa,rubble_kmsq,1.33
Takume,rubble_kmsq,3.67
Takuu,rubble_kmsq,7.34
Tarawa,rubble_kmsq,33.06
Tatakoto,rubble_kmsq,2.1
Tauere,rubble_kmsq,1.13
Tekokota,rubble_kmsq,0.47
Temitangi,rubble_kmsq,1.51
Temoe,rubble_kmsq,0.32
Tenararo,rubble_kmsq,0.05
Tenaruga,rubble_kmsq,0.01
Tepoto,rubble_kmsq,0.47
Teraina,rubble_kmsq,0.0
Tetiaroa,rubble_kmsq,3.94
Thiladhunmathi,rubble_kmsq,34.82
Thoddoo,rubble_kmsq,0.32
Tikehau,rubble_kmsq,8.61
Tilianu,rubble_kmsq,0.02
Toau,rubble_kmsq,45.38
Tongareva,rubble_kmsq,6.35
Torlesse,rubble_kmsq,1.05
Tuanake,rubble_kmsq,1.22
Tupai,rubble_kmsq,2.69
Tureia,rubble_kmsq,0.64
Ujae,rubble_kmsq,9.49
Ujelang,rubble_kmsq,2.93
Ulithi,rubble_kmsq,7.95
Utirik,rubble_kmsq,2.62
Vahanga,rubble_kmsq,0.0
Vahitahi,rubble_kmsq,0.48
Vairaatea,rubble_kmsq,1.33
Vaitupu,rubble_kmsq,0.78
Vanavana,rubble_kmsq,0.16
Vattaru,rubble_kmsq,2.53
Wailagilala,rubble_kmsq,3.28
Wake,rubble_kmsq,2.01
West_Fayu,rubble_kmsq,2.24
Willis,rubble_kmsq,14.21
Woleai,rubble_kmsq,3.29
Wotho,rubble_kmsq,1.53
Wotje,rubble_kmsq,7.9
Zohhoiiyoru,rubble_kmsq,0.13
Abaiang,rubble_perc,6.69
Abariringa,rubble_perc,8.33
Abemama,rubble_perc,15.05
Addu,rubble_perc,7.77
Agatti,rubble_perc,19.73
Ahe,rubble_perc,6.99
Ahunui,rubble_perc,6.76
Ailinginae,rubble_perc,10.29
Ailinglaplap,rubble_perc,6.55
Ailuk,rubble_perc,16.01
Aldabra,rubble_perc,18.27
Alphonse,rubble_perc,13.79
Amanu,rubble_perc,13.73
Anaa,rubble_perc,10.2
Analtin,rubble_perc,33.06
Ant,rubble_perc,21.26
Anuanuraro,rubble_perc,10.7
Anuanurunga,rubble_perc,11.28
Apataki,rubble_perc,22.61
Aranuka,rubble_perc,29.1
Aratika,rubble_perc,18.87
Ari,rubble_perc,18.31
Arno,rubble_perc,11.2
Arutua,rubble_perc,37.93
Ashmore,rubble_perc,17.9
Astove,rubble_perc,26.4
Atafu,rubble_perc,8.0
Aur,rubble_perc,7.45
Awin,rubble_perc,23.25
Bangaram,rubble_perc,14.56
Beautemps-Beaupre,rubble_perc,5.6
Bellona,rubble_perc,32.06
Beru,rubble_perc,24.87
Bikar,rubble_perc,6.65
Bikini,rubble_perc,7.12
Birnie,rubble_perc,0.0
Bitra_Par,rubble_perc,14.96
Bokaak,rubble_perc,1.68
Bramble_Haven,rubble_perc,32.73
Budibudi,rubble_perc,27.61
Butaritari,rubble_perc,22.22
Byramgore,rubble_perc,16.07
Caroline,rubble_perc,21.23
Cato,rubble_perc,19.26
Cherbaniani,rubble_perc,15.16
Chesterfield,rubble_perc,33.68
Chetlat,rubble_perc,4.92
Clipperton,rubble_perc,6.32
Conflict,rubble_perc,24.54
Cosmoledo,rubble_perc,16.69
Desroches,rubble_perc,8.08
Diego_Garcia,rubble_perc,21.21
Ducie,rubble_perc,19.97
Eauripik,rubble_perc,30.11
Ebon,rubble_perc,8.0
Egmont,rubble_perc,14.05
Egum,rubble_perc,9.28
Elato,rubble_perc,18.97
Enderbury,rubble_perc,0.0
Eniwetok,rubble_perc,11.59
Erikub,rubble_perc,2.29
Etal,rubble_perc,30.02
Europa,rubble_perc,16.6
Faadhippolhu,rubble_perc,18.22
Faaite,rubble_perc,11.1
Fakahina,rubble_perc,9.17
Fakaofo,rubble_perc,8.17
Fakarava,rubble_perc,35.97
Fangatau,rubble_perc,0.75
Fangataufa,rubble_perc,7.18
Faraulep,rubble_perc,28.75
Farquhar,rubble_perc,13.53
Fasdhuthere,rubble_perc,40.55
Felidhu,rubble_perc,31.23
French_Frigate_Shoals,rubble_perc,10.23
Funafuti,rubble_perc,14.52
Fuvahmulah,rubble_perc,2.33
Gaafaru,rubble_perc,23.66
Glorioso,rubble_perc,29.88
Goidhoo,rubble_perc,23.77
Great_Chagos_Bank,rubble_perc,4.96
Haddhunmathi,rubble_perc,16.77
Hao,rubble_perc,15.58
Haraiki,rubble_perc,18.6
Helen,rubble_perc,30.8
Hereheretue,rubble_perc,9.47
Hikueru,rubble_perc,13.73
Hiti,rubble_perc,25.43
Huon,rubble_perc,21.24
Huvadhu,rubble_perc,18.97
Ifalik,rubble_perc,25.64
Ihavandhippolu,rubble_perc,15.43
Jaluit,rubble_perc,11.43
Jemo,rubble_perc,1.4
Johnston,rubble_perc,14.27
Kaashidhoo,rubble_perc,7.96
Kademat,rubble_perc,24.7
Kalpeni,rubble_perc,12.91
Kapingamarangi,rubble_perc,21.7
Katiu,rubble_perc,25.68
Kauehi,rubble_perc,12.01
Kaukura,rubble_perc,11.33
Kavaratti,rubble_perc,16.15
Kilinailau,rubble_perc,44.04
Kiltan,rubble_perc,8.11
Kiritimati,rubble_perc,15.54
Kolhumadulu,rubble_perc,20.66
Kuop,rubble_perc,33.41
Kure,rubble_perc,18.13
Kuria,rubble_perc,5.78
Kurimarau,rubble_perc,17.5
Kwajalein,rubble_perc,6.3
Lae,rubble_perc,10.96
Lamotrek,rubble_perc,26.66
Laualau,rubble_perc,13.44
Laysan,rubble_perc,31.38
Leli,rubble_perc,25.15
Lib,rubble_perc,16.23
Lihou,rubble_perc,23.68
Likiep,rubble_perc,12.05
Liot,rubble_perc,32.95
Lisianski,rubble_perc,11.5
Long_Reef,rubble_perc,29.41
Loraine_Anobat,rubble_perc,8.65
Losap,rubble_perc,27.23
Losiep,rubble_perc,33.61
Lukunor,rubble_perc,22.74
Mabui,rubble_perc,39.11
Maiana,rubble_perc,15.6
Majuro,rubble_perc,2.44
Makemo,rubble_perc,18.64
Makin,rubble_perc,10.67
Makunudhoo,rubble_perc,23.95
Malden,rubble_perc,4.54
Maloelap,rubble_perc,8.89
Malum,rubble_perc,23.35
Manihi,rubble_perc,7.24
Manihiki,rubble_perc,21.04
Manra,rubble_perc,0.0
Manuae,rubble_perc,5.11
Manuhangi,rubble_perc,10.89
Marakei,rubble_perc,15.67
Maria,rubble_perc,37.97
Maria_Est,rubble_perc,5.5
Marokau,rubble_perc,9.49
Marutea_Nord,rubble_perc,10.96
Marutea_Sud,rubble_perc,14.89
Mataiva,rubble_perc,8.4
Matureivavao,rubble_perc,12.96
Maupihaa,rubble_perc,28.46
Mellish,rubble_perc,38.05
Midway,rubble_perc,29.02
Mili,rubble_perc,14.03
Minicoy,rubble_perc,8.05
Mokil,rubble_perc,20.78
Morane,rubble_perc,15.02
Moruroa,rubble_perc,18.66
Motu_One,rubble_perc,37.92
Motutunga,rubble_perc,38.65
Mulaku,rubble_perc,23.7
Murilo,rubble_perc,14.17
Namoluk,rubble_perc,20.46
Namonuito,rubble_perc,25.47
Namorik,rubble_perc,10.8
Namu,rubble_perc,5.58
Nanumanga,rubble_perc,5.73
Nanumea,rubble_perc,13.99
Napuka,rubble_perc,19.24
Nengonengo,rubble_perc,7.64
Ngcheangel,rubble_perc,32.36
Ngulu,rubble_perc,19.73
Niau,rubble_perc,2.78
Nihiru,rubble_perc,11.17
Nikumaroro,rubble_perc,11.5
Nikunau,rubble_perc,2.05
Ninigo,rubble_perc,27.92
Nissan,rubble_perc,13.58
Niulakita,rubble_perc,1.39
Niutao,rubble_perc,0.0
Nomwin,rubble_perc,24.32
Nonouti,rubble_perc,7.57
North_Keeling,rubble_perc,12.57
North_Maalhosmadulu,rubble_perc,21.87
North_Male,rubble_perc,20.99
North_Nilandhe,rubble_perc,25.16
North_Tubbataha,rubble_perc,21.66
Nuguria,rubble_perc,32.37
Nui,rubble_perc,28.6
Nukapu,rubble_perc,20.98
Nukufetau,rubble_perc,13.66
Nukulaelae,rubble_perc,7.91
Nukumanu,rubble_perc,28.77
Nukumbasanga,rubble_perc,0.32
Nukunonu,rubble_perc,10.91
Nukuoro,rubble_perc,22.63
Nukusemanu,rubble_perc,6.06
Nukutepipi,rubble_perc,10.55
Numa_Miombilou,rubble_perc,32.57
Nupani,rubble_perc,31.22
Oeno,rubble_perc,23.21
Olimarao,rubble_perc,15.38
Onotoa,rubble_perc,12.48
Ontong_Java,rubble_perc,31.97
Oroluk,rubble_perc,15.61
Orona,rubble_perc,5.98
Pakin,rubble_perc,23.3
Palmerston,rubble_perc,26.68
Palmyra,rubble_perc,34.69
Paraoa,rubble_perc,22.5
Pearl_and_Hermes,rubble_perc,19.63
Peremul_Par,rubble_perc,16.47
Peros_Banhos,rubble_perc,16.4
Pinaki,rubble_perc,17.05
Pingelap,rubble_perc,20.35
Pinipel,rubble_perc,35.87
Platte,rubble_perc,6.87
Providence,rubble_perc,10.56
Pukapuka,rubble_perc,19.94
Puka-Puka,rubble_perc,29.36
Pukarua,rubble_perc,28.74
Pulap,rubble_perc,23.55
Pulusuk,rubble_perc,5.54
Puluwat,rubble_perc,17.24
Qelelevu,rubble_perc,21.89
Rakahanga,rubble_perc,13.22
Rangiroa,rubble_perc,32.2
Raraka,rubble_perc,10.52
Raroia,rubble_perc,15.58
Rasdhoo,rubble_perc,11.91
Ravahere,rubble_perc,8.01
Reao,rubble_perc,12.03
Redlick,rubble_perc,25.65
Reitoru,rubble_perc,9.26
Rekareka,rubble_perc,5.84
Rongelap,rubble_perc,16.33
Rongerik,rubble_perc,3.74
Rose,rubble_perc,37.6
Rowa,rubble_perc,35.06
Saloman,rubble_perc,25.78
Sama,rubble_perc,34.73
Samasuma,rubble_perc,14.13
Sapwuahfik,rubble_perc,22.39
Satawan,rubble_perc,23.92
Scilly,rubble_perc,20.7
Sikaiana,rubble_perc,40.54
Sorol,rubble_perc,17.96
South_Keeling,rubble_perc,17.69
South_Maalhosmadulu,rubble_perc,25.66
South_Male,rubble_perc,25.28
South_Nilandhe,rubble_perc,22.38
South_Tubbataha,rubble_perc,33.49
St_Francois,rubble_perc,11.66
St_Joseph,rubble_perc,17.1
Starbuck,rubble_perc,6.18
Suheli_Par,rubble_perc,23.06
Surprise,rubble_perc,19.81
Suwarrow,rubble_perc,18.08
Swains,rubble_perc,20.52
Tabiteuea,rubble_perc,12.49
Tabuaeran,rubble_perc,14.5
Taenga,rubble_perc,13.13
Tahanea,rubble_perc,11.1
