atoll,species,population
Tetiaroa,Sula_dactylatra,29.0
Thiladhunmathi,Sula_dactylatra,0.0
Tikehau,Sula_dactylatra,0.0
Toau,Sula_dactylatra,0.0
Tongareva,Sula_dactylatra,0.0
Tuanake,Sula_dactylatra,0.0
Tubbataha,Sula_dactylatra,2.0
Tupai,Sula_dactylatra,0.0
Tureia,Sula_dactylatra,0.0
Ujae,Sula_dactylatra,0.0
Ujelang,Sula_dactylatra,0.0
Ulithi,Sula_dactylatra,0.0
Utirik,Sula_dactylatra,0.0
Vahanga,Sula_dactylatra,0.0
Vahitahi,Sula_dactylatra,0.0
Vairaatea,Sula_dactylatra,0.0
Vaitupu,Sula_dactylatra,0.0
Vanavana,Sula_dactylatra,0.0
Vattaru,Sula_dactylatra,0.0
Wailagilala,Sula_dactylatra,0.0
Wake,Sula_dactylatra,70.0
West_Fayu,Sula_dactylatra,0.0
Woleai,Sula_dactylatra,0.0
Wotho,Sula_dactylatra,0.0
Wotje,Sula_dactylatra,0.0
Abaiang,Sula_leucogaster,0.0
Abariringa,Sula_leucogaster,230.0
Abemama,Sula_leucogaster,0.0
Addu,Sula_leucogaster,0.0
Ahe,Sula_leucogaster,0.0
Ahunui,Sula_leucogaster,0.0
Ailinginae,Sula_leucogaster,63.0
Ailinglaplap,Sula_leucogaster,0.0
Ailuk,Sula_leucogaster,0.0
Aldabra,Sula_leucogaster,0.0
Alphonse,Sula_leucogaster,0.0
Amanu,Sula_leucogaster,0.0
Anaa,Sula_leucogaster,0.0
Analtin,Sula_leucogaster,0.0
Ant,Sula_leucogaster,10.0
Anuanuraro,Sula_leucogaster,14.0
Anuanurunga,Sula_leucogaster,0.0
Apataki,Sula_leucogaster,0.0
Aranuka,Sula_leucogaster,0.0
Aratika,Sula_leucogaster,21.0
Ari,Sula_leucogaster,0.0
Arno,Sula_leucogaster,0.0
Arutua,Sula_leucogaster,0.0
Astove,Sula_leucogaster,0.0
Atafu,Sula_leucogaster,10.0
Aur,Sula_leucogaster,0.0
Awin,Sula_leucogaster,0.0
Bangaram,Sula_leucogaster,0.0
Beautemps-Beaupre,Sula_leucogaster,8.0
Bellona,Sula_leucogaster,300.0
Beru,Sula_leucogaster,0.0
Bikar,Sula_leucogaster,45.0
Bikini,Sula_leucogaster,730.0
Birnie,Sula_leucogaster,18.0
Bitra_Par,Sula_leucogaster,0.0
Bokaak,Sula_leucogaster,150.0
Bramble_Haven,Sula_leucogaster,0.0
Budibudi,Sula_leucogaster,0.0
Butaritari,Sula_leucogaster,136.0
Byramgore,Sula_leucogaster,0.0
Caroline,Sula_leucogaster,50.0
Cherbaniani,Sula_leucogaster,0.0
Chesterfield,Sula_leucogaster,10132.0
Chetlat,Sula_leucogaster,0.0
Clipperton,Sula_leucogaster,25500.0
Cocos,Sula_leucogaster,195.0
Conflict,Sula_leucogaster,0.0
Cosmoledo,Sula_leucogaster,100.0
Diego_Garcia,Sula_leucogaster,6.0
Ducie,Sula_leucogaster,0.0
Eauripik,Sula_leucogaster,0.0
Ebon,Sula_leucogaster,0.0
Egmont,Sula_leucogaster,0.0
Egum,Sula_leucogaster,0.0
Elato,Sula_leucogaster,0.0
Enderbury,Sula_leucogaster,200.0
Eniwetok,Sula_leucogaster,100.0
Erikub,Sula_leucogaster,200.0
Etal,Sula_leucogaster,0.0
Europa,Sula_leucogaster,0.0
Faadhippolhu,Sula_leucogaster,0.0
Faaite,Sula_leucogaster,0.0
Fakahina,Sula_leucogaster,0.0
Fakaofo,Sula_leucogaster,0.0
Fakarava,Sula_leucogaster,146.0
Fangatau,Sula_leucogaster,0.0
Fangataufa,Sula_leucogaster,0.0
Faraulep,Sula_leucogaster,0.0
Farquhar,Sula_leucogaster,0.0
Felidhu,Sula_leucogaster,0.0
French_Frigate_Shoals,Sula_leucogaster,100.0
Funafuti,Sula_leucogaster,0.0
Gaafaru,Sula_leucogaster,0.0
Glorioso,Sula_leucogaster,0.0
Great_Chagos_Bank,Sula_leucogaster,1826.0
Haddhunmathi,Sula_leucogaster,0.0
Hao,Sula_leucogaster,0.0
Haraiki,Sula_leucogaster,0.0
Helen,Sula_leucogaster,750.0
Hereheretui,Sula_leucogaster,0.0
Hikueru,Sula_leucogaster,0.0
Hiti,Sula_leucogaster,0.0
Huon,Sula_leucogaster,1500.0
Huvadhu,Sula_leucogaster,0.0
Ifalik,Sula_leucogaster,0.0
Ihavandhippolu,Sula_leucogaster,0.0
Jaluit,Sula_leucogaster,20.0
Jemo,Sula_leucogaster,74.0
Johnston,Sula_leucogaster,950.0
Kademat,Sula_leucogaster,0.0
Kalpeni,Sula_leucogaster,0.0
Kapingamarangi,Sula_leucogaster,65.0
Katiu,Sula_leucogaster,0.0
Kauehi,Sula_leucogaster,17.0
Kaukura,Sula_leucogaster,38.0
Kavaratti,Sula_leucogaster,0.0
Kilinailau,Sula_leucogaster,0.0
Kiltan,Sula_leucogaster,0.0
Kiritimati,Sula_leucogaster,50.0
Kolhumadulu,Sula_leucogaster,0.0
Kuop,Sula_leucogaster,0.0
Kure,Sula_leucogaster,110.0
Kuria,Sula_leucogaster,0.0
Kwajalein,Sula_leucogaster,292.0
Lae,Sula_leucogaster,0.0
Lamotrek,Sula_leucogaster,0.0
Laualau,Sula_leucogaster,0.0
Laysan,Sula_leucogaster,70.0
Lib,Sula_leucogaster,0.0
Likiep,Sula_leucogaster,87.0
Liot,Sula_leucogaster,0.0
Lisianski,Sula_leucogaster,40.0
Long_Reef,Sula_leucogaster,0.0
Losap,Sula_leucogaster,0.0
Lukunor,Sula_leucogaster,0.0
Maalhosmadulu,Sula_leucogaster,0.0
Maiana,Sula_leucogaster,0.0
Majuro,Sula_leucogaster,61.0
Makemo,Sula_leucogaster,0.0
Makunudhoo,Sula_leucogaster,0.0
Malden,Sula_leucogaster,400.0
Maloelap,Sula_leucogaster,0.0
Malum,Sula_leucogaster,0.0
Manihi,Sula_leucogaster,0.0
Manihiki,Sula_leucogaster,11.0
Manra,Sula_leucogaster,0.0
Manuae,Sula_leucogaster,0.0
Manuhangi,Sula_leucogaster,0.0
Marakei,Sula_leucogaster,0.0
Maria,Sula_leucogaster,88.0
Maria_Est,Sula_leucogaster,0.0
Marokau,Sula_leucogaster,0.0
Marutea_Nord,Sula_leucogaster,0.0
Marutea_Sud,Sula_leucogaster,0.0
Mataiva,Sula_leucogaster,46.0
Matureivavao,Sula_leucogaster,0.0
Maupihaa,Sula_leucogaster,96.0
McKean,Sula_leucogaster,150.0
Midway,Sula_leucogaster,4.0
Miladhunmadulu,Sula_leucogaster,0.0
Mili,Sula_leucogaster,78.0
Minicoy,Sula_leucogaster,0.0
Mokil,Sula_leucogaster,0.0
Morane,Sula_leucogaster,0.0
Moruroa,Sula_leucogaster,13.0
Motu_One,Sula_leucogaster,61.0
Motutunga,Sula_leucogaster,0.0
Mulaku,Sula_leucogaster,0.0
Murilo,Sula_leucogaster,0.0
Namoluk,Sula_leucogaster,65.0
Namonuito,Sula_leucogaster,0.0
Namorik,Sula_leucogaster,0.0
Namu,Sula_leucogaster,0.0
Nanumanga,Sula_leucogaster,0.0
Nanumea,Sula_leucogaster,0.0
Napuka,Sula_leucogaster,0.0
Nengonengo,Sula_leucogaster,0.0
Ngcheangel,Sula_leucogaster,0.0
Ngulu,Sula_leucogaster,0.0
Niau,Sula_leucogaster,0.0
Nihiru,Sula_leucogaster,0.0
Nikumaroro,Sula_leucogaster,0.0
Nikunau,Sula_leucogaster,0.0
Ninigo,Sula_leucogaster,82.0
Niutao,Sula_leucogaster,0.0
Nomwin,Sula_leucogaster,0.0
Nonouti,Sula_leucogaster,107.0
North_Male,Sula_leucogaster,0.0
North_Nilandhe,Sula_leucogaster,0.0
Nuguria,Sula_leucogaster,82.0
Nui,Sula_leucogaster,0.0
Nukapu,Sula_leucogaster,0.0
Nukufetau,Sula_leucogaster,0.0
Nukulaelae,Sula_leucogaster,0.0
Nukumanu,Sula_leucogaster,89.0
Nukumbasanga,Sula_leucogaster,0.0
Nukunonu,Sula_leucogaster,100.0
Nukuoro,Sula_leucogaster,0.0
Nukutepipi,Sula_leucogaster,0.0
Numa_Miombilou,Sula_leucogaster,0.0
Nupani,Sula_leucogaster,100.0
Oeno,Sula_leucogaster,0.0
Olimarao,Sula_leucogaster,0.0
Onotoa,Sula_leucogaster,0.0
Ontong_Java,Sula_leucogaster,0.0
Oroluk,Sula_leucogaster,253.0
Orona,Sula_leucogaster,0.0
Pakin,Sula_leucogaster,0.0
Palmerston,Sula_leucogaster,0.0
Palmyra,Sula_leucogaster,742.0
Paraoa,Sula_leucogaster,0.0
Pearl_and_Hermes,Sula_leucogaster,110.0
Peremul_Par,Sula_leucogaster,0.0
Peros_Banhos,Sula_leucogaster,8.0
Pinaki,Sula_leucogaster,0.0
Pingelap,Sula_leucogaster,0.0
Pinipel,Sula_leucogaster,0.0
Pukapuka,Sula_leucogaster,0.0
Puka-Puka,Sula_leucogaster,20.0
Pukarua,Sula_leucogaster,0.0
Pulap,Sula_leucogaster,0.0
Pulusuk,Sula_leucogaster,0.0
Puluwat,Sula_leucogaster,0.0
Qelelevu,Sula_leucogaster,5200.0
Rakahanga,Sula_leucogaster,0.0
Rangiroa,Sula_leucogaster,12.0
Raraka,Sula_leucogaster,15.0
Raroia,Sula_leucogaster,0.0
Rasdhoo,Sula_leucogaster,0.0
Ravahere,Sula_leucogaster,0.0
Rawaki,Sula_leucogaster,48.0
Reao,Sula_leucogaster,0.0
Redlick,Sula_leucogaster,0.0
Reitoru,Sula_leucogaster,0.0
Rekareka,Sula_leucogaster,0.0
Rongelap,Sula_leucogaster,0.0
Rongerik,Sula_leucogaster,80.0
Rose,Sula_leucogaster,24.0
Rowa,Sula_leucogaster,0.0
Saloman,Sula_leucogaster,8.0
Sama,Sula_leucogaster,0.0
Samasuma,Sula_leucogaster,0.0
Sapwuahfik,Sula_leucogaster,0.0
Satawan,Sula_leucogaster,15.0
Scilly,Sula_leucogaster,10.0
Sorol,Sula_leucogaster,215.0
South_Maalhosmadulu,Sula_leucogaster,0.0
South_Nilandhe,Sula_leucogaster,0.0
St_Francois,Sula_leucogaster,0.0
St_Joseph,Sula_leucogaster,58.0
Starbuck,Sula_leucogaster,119.0
Suheli_Par,Sula_leucogaster,0.0
Surprise,Sula_leucogaster,2507.0
Suwarrow,Sula_leucogaster,150.0
Swains,Sula_leucogaster,2.0
Tabiteuea,Sula_leucogaster,95.0
Tabuaeran,Sula_leucogaster,130.0
Taenga,Sula_leucogaster,0.0
Tahanea,Sula_leucogaster,55.0
Taiaro,Sula_leucogaster,0.0
Taka,Sula_leucogaster,30.0
Takapoto,Sula_leucogaster,0.0
Takaroa,Sula_leucogaster,0.0
Takume,Sula_leucogaster,0.0
Takuu,Sula_leucogaster,20.0
Tarawa,Sula_leucogaster,0.0
Tatakoto,Sula_leucogaster,0.0
Tauere,Sula_leucogaster,0.0
Tekokota,Sula_leucogaster,3.0
Temitangi,Sula_leucogaster,0.0
Temoe,Sula_leucogaster,0.0
Tenararo,Sula_leucogaster,4.0
Tenaruga,Sula_leucogaster,0.0
Tepoto,Sula_leucogaster,0.0
Teraina,Sula_leucogaster,129.0
Tetiaroa,Sula_leucogaster,18.0
Thiladhunmathi,Sula_leucogaster,0.0
Tikehau,Sula_leucogaster,20.0
Toau,Sula_leucogaster,150.0
Tongareva,Sula_leucogaster,74.0
Tuanake,Sula_leucogaster,0.0
Tubbataha,Sula_leucogaster,3800.0
Tupai,Sula_leucogaster,0.0
Tureia,Sula_leucogaster,0.0
Ujae,Sula_leucogaster,151.0
Ujelang,Sula_leucogaster,0.0
Ulithi,Sula_leucogaster,0.0
Utirik,Sula_leucogaster,0.0
Vahanga,Sula_leucogaster,0.0
Vahitahi,Sula_leucogaster,0.0
Vairaatea,Sula_leucogaster,0.0
Vaitupu,Sula_leucogaster,0.0
Vanavana,Sula_leucogaster,0.0
Vattaru,Sula_leucogaster,0.0
Wailagilala,Sula_leucogaster,309.0
Wake,Sula_leucogaster,313.0
West_Fayu,Sula_leucogaster,0.0
Woleai,Sula_leucogaster,0.0
Wotho,Sula_leucogaster,70.0
Wotje,Sula_leucogaster,0.0
Abaiang,Sula_sula,0.0
Abariringa,Sula_sula,1000.0
Abemama,Sula_sula,0.0
Addu,Sula_sula,0.0
Ahe,Sula_sula,380.0
Ahunui,Sula_sula,313.0
Ailinginae,Sula_sula,0.0
Ailinglaplap,Sula_sula,0.0
Ailuk,Sula_sula,0.0
Aldabra,Sula_sula,12000.0
Alphonse,Sula_sula,0.0
Amanu,Sula_sula,0.0
Anaa,Sula_sula,0.0
Analtin,Sula_sula,0.0
Ant,Sula_sula,150.0
Anuanuraro,Sula_sula,0.0
Anuanurunga,Sula_sula,234.0
Apataki,Sula_sula,0.0
Aranuka,Sula_sula,0.0
Aratika,Sula_sula,410.0
Ari,Sula_sula,0.0
Arno,Sula_sula,0.0
Arutua,Sula_sula,0.0
Astove,Sula_sula,0.0
Atafu,Sula_sula,1000.0
Aur,Sula_sula,0.0
Awin,Sula_sula,0.0
Bangaram,Sula_sula,0.0
Beautemps-Beaupre,Sula_sula,1440.0
Bellona,Sula_sula,720.0
Beru,Sula_sula,0.0
Bikar,Sula_sula,1000.0
Bikini,Sula_sula,340.0
Birnie,Sula_sula,6.0
Bitra_Par,Sula_sula,0.0
Bokaak,Sula_sula,4500.0
Bramble_Haven,Sula_sula,0.0
Budibudi,Sula_sula,0.0
Butaritari,Sula_sula,704.0
Byramgore,Sula_sula,0.0
Caroline,Sula_sula,7000.0
Cherbaniani,Sula_sula,0.0
Chesterfield,Sula_sula,17510.0
Chetlat,Sula_sula,0.0
Clipperton,Sula_sula,293.0
Cocos,Sula_sula,60000.0
Conflict,Sula_sula,0.0
Cosmoledo,Sula_sula,29234.0
Diego_Garcia,Sula_sula,19938.0
Ducie,Sula_sula,100.0
Eauripik,Sula_sula,0.0
Ebon,Sula_sula,0.0
Egmont,Sula_sula,248.0
Egum,Sula_sula,0.0
Elato,Sula_sula,0.0
Enderbury,Sula_sula,1000.0
Eniwetok,Sula_sula,400.0
Erikub,Sula_sula,50.0
Etal,Sula_sula,0.0
Europa,Sula_sula,9000.0
Faadhippolhu,Sula_sula,0.0
Faaite,Sula_sula,0.0
Fakahina,Sula_sula,0.0
Fakaofo,Sula_sula,600.0
Fakarava,Sula_sula,143.0
Fangatau,Sula_sula,0.0
Fangataufa,Sula_sula,100.0
Faraulep,Sula_sula,0.0
Farquhar,Sula_sula,17552.0
Felidhu,Sula_sula,0.0
French_Frigate_Shoals,Sula_sula,6000.0
Funafuti,Sula_sula,0.0
Gaafaru,Sula_sula,0.0
Glorioso,Sula_sula,0.0
Great_Chagos_Bank,Sula_sula,17538.0
Haddhunmathi,Sula_sula,0.0
Hao,Sula_sula,620.0
Haraiki,Sula_sula,0.0
Helen,Sula_sula,2500.0
Hereheretui,Sula_sula,0.0
Hikueru,Sula_sula,0.0
Hiti,Sula_sula,0.0
Huon,Sula_sula,0.0
Huvadhu,Sula_sula,0.0
Ifalik,Sula_sula,0.0
Ihavandhippolu,Sula_sula,0.0
Jaluit,Sula_sula,1500.0
Jemo,Sula_sula,2000.0
Johnston,Sula_sula,2800.0
Kademat,Sula_sula,0.0
Kalpeni,Sula_sula,0.0
Kapingamarangi,Sula_sula,509.0
Katiu,Sula_sula,0.0
Kauehi,Sula_sula,422.0
Kaukura,Sula_sula,491.0
Kavaratti,Sula_sula,0.0
Kilinailau,Sula_sula,0.0
Kiltan,Sula_sula,0.0
Kiritimati,Sula_sula,5200.0
Kolhumadulu,Sula_sula,0.0
Kuop,Sula_sula,0.0
Kure,Sula_sula,3000.0
Kuria,Sula_sula,0.0
Kwajalein,Sula_sula,2.0
Lae,Sula_sula,0.0
Lamotrek,Sula_sula,0.0
Laualau,Sula_sula,0.0
Laysan,Sula_sula,550.0
Lib,Sula_sula,0.0
Likiep,Sula_sula,762.0
Liot,Sula_sula,0.0
Lisianski,Sula_sula,600.0
Long_Reef,Sula_sula,0.0
Losap,Sula_sula,0.0
Lukunor,Sula_sula,161.0
Maalhosmadulu,Sula_sula,0.0
Maiana,Sula_sula,0.0
Majuro,Sula_sula,517.0
Makemo,Sula_sula,0.0
Makunudhoo,Sula_sula,0.0
Malden,Sula_sula,2000.0
Maloelap,Sula_sula,0.0
Malum,Sula_sula,0.0
Manihi,Sula_sula,0.0
Manihiki,Sula_sula,489.0
Manra,Sula_sula,100.0
Manuae,Sula_sula,0.0
Manuhangi,Sula_sula,0.0
Marakei,Sula_sula,0.0
Maria,Sula_sula,397.0
Maria_Est,Sula_sula,240.0
Marokau,Sula_sula,0.0
Marutea_Nord,Sula_sula,0.0
Marutea_Sud,Sula_sula,719.0
Mataiva,Sula_sula,478.0
Matureivavao,Sula_sula,214.0
Maupihaa,Sula_sula,263.0
McKean,Sula_sula,120.0
Midway,Sula_sula,950.0
Miladhunmadulu,Sula_sula,0.0
Mili,Sula_sula,685.0
Minicoy,Sula_sula,0.0
Mokil,Sula_sula,0.0
Morane,Sula_sula,316.0
Moruroa,Sula_sula,517.0
Motu_One,Sula_sula,439.0
Motutunga,Sula_sula,0.0
Mulaku,Sula_sula,0.0
Murilo,Sula_sula,0.0
Namoluk,Sula_sula,0.0
Namonuito,Sula_sula,0.0
Namorik,Sula_sula,0.0
Namu,Sula_sula,995.0
Nanumanga,Sula_sula,0.0
Nanumea,Sula_sula,0.0
Napuka,Sula_sula,0.0
Nengonengo,Sula_sula,481.0
Ngcheangel,Sula_sula,0.0
Ngulu,Sula_sula,0.0
Niau,Sula_sula,0.0
Nihiru,Sula_sula,0.0
Nikumaroro,Sula_sula,400.0
Nikunau,Sula_sula,0.0
Ninigo,Sula_sula,0.0
Niutao,Sula_sula,0.0
Nomwin,Sula_sula,0.0
Nonouti,Sula_sula,0.0
North_Male,Sula_sula,0.0
North_Nilandhe,Sula_sula,0.0
Nuguria,Sula_sula,966.0
Nui,Sula_sula,0.0
Nukapu,Sula_sula,0.0
Nukufetau,Sula_sula,0.0
Nukulaelae,Sula_sula,0.0
Nukumanu,Sula_sula,1461.0
Nukumbasanga,Sula_sula,0.0
Nukunonu,Sula_sula,1500.0
Nukuoro,Sula_sula,489.0
Nukutepipi,Sula_sula,240.0
Numa_Miombilou,Sula_sula,0.0
Nupani,Sula_sula,200.0
Oeno,Sula_sula,500.0
Olimarao,Sula_sula,0.0
Onotoa,Sula_sula,526.0
Ontong_Java,Sula_sula,1942.0
Oroluk,Sula_sula,426.0
Orona,Sula_sula,1000.0
Pakin,Sula_sula,0.0
Palmerston,Sula_sula,0.0
Palmyra,Sula_sula,25000.0
Paraoa,Sula_sula,72.0
Pearl_and_Hermes,Sula_sula,100.0
Peremul_Par,Sula_sula,0.0
Peros_Banhos,Sula_sula,4724.0
Pinaki,Sula_sula,0.0
Pingelap,Sula_sula,0.0
Pinipel,Sula_sula,0.0
Pukapuka,Sula_sula,517.0
Puka-Puka,Sula_sula,656.0
Pukarua,Sula_sula,459.0
Pulap,Sula_sula,0.0
Pulusuk,Sula_sula,0.0
Puluwat,Sula_sula,0.0
Qelelevu,Sula_sula,9500.0
Rakahanga,Sula_sula,0.0
Rangiroa,Sula_sula,411.0
Raraka,Sula_sula,411.0
Raroia,Sula_sula,542.0
Rasdhoo,Sula_sula,0.0
Ravahere,Sula_sula,0.0
Rawaki,Sula_sula,20.0
Reao,Sula_sula,528.0
Redlick,Sula_sula,0.0
Reitoru,Sula_sula,612.0
Rekareka,Sula_sula,0.0
Rongelap,Sula_sula,618.0
Rongerik,Sula_sula,1200.0
Rose,Sula_sula,320.0
Rowa,Sula_sula,0.0
Saloman,Sula_sula,892.0
Sama,Sula_sula,0.0
Samasuma,Sula_sula,0.0
Sapwuahfik,Sula_sula,0.0
Satawan,Sula_sula,209.0
Scilly,Sula_sula,48.0
Sorol,Sula_sula,525.0
South_Maalhosmadulu,Sula_sula,0.0
South_Nilandhe,Sula_sula,0.0
St_Francois,Sula_sula,0.0
St_Joseph,Sula_sula,0.0
Starbuck,Sula_sula,544.0
Suheli_Par,Sula_sula,0.0
Surprise,Sula_sula,3355.0
Suwarrow,Sula_sula,1782.0
Swains,Sula_sula,864.0
Tabiteuea,Sula_sula,742.0
Tabuaeran,Sula_sula,3000.0
Taenga,Sula_sula,0.0
Tahanea,Sula_sula,175.0
Taiaro,Sula_sula,317.0
Taka,Sula_sula,75.0
Takapoto,Sula_sula,326.0
Takaroa,Sula_sula,0.0
Takume,Sula_sula,331.0
Takuu,Sula_sula,1521.0
Tarawa,Sula_sula,0.0
Tatakoto,Sula_sula,0.0
Tauere,Sula_sula,404.0
Tekokota,Sula_sula,0.0
Temitangi,Sula_sula,0.0
Temoe,Sula_sula,450.0
Tenararo,Sula_sula,300.0
Tenaruga,Sula_sula,0.0
Tepoto,Sula_sula,0.0
Teraina,Sula_sula,2000.0
Tetiaroa,Sula_sula,10000.0
Thiladhunmathi,Sula_sula,0.0
Tikehau,Sula_sula,374.0
Toau,Sula_sula,550.0
Tongareva,Sula_sula,1133.0
Tuanake,Sula_sula,0.0
Tubbataha,Sula_sula,422.0
Tupai,Sula_sula,275.0
Tureia,Sula_sula,0.0
Ujae,Sula_sula,635.0
Ujelang,Sula_sula,0.0
Ulithi,Sula_sula,0.0
Utirik,Sula_sula,0.0
Vahanga,Sula_sula,100.0
Vahitahi,Sula_sula,543.0
Vairaatea,Sula_sula,0.0
Vaitupu,Sula_sula,0.0
Vanavana,Sula_sula,320.0
Vattaru,Sula_sula,0.0
Wailagilala,Sula_sula,1249.0
Wake,Sula_sula,3000.0
West_Fayu,Sula_sula,0.0
Woleai,Sula_sula,0.0
Wotho,Sula_sula,678.0
Wotje,Sula_sula,0.0
Abaiang,Thalasseus_bergii,0.0
Abariringa,Thalasseus_bergii,0.0
Abemama,Thalasseus_bergii,39.0
Addu,Thalasseus_bergii,0.0
Ahe,Thalasseus_bergii,0.0
Ahunui,Thalasseus_bergii,0.0
Ailinginae,Thalasseus_bergii,38.0
Ailinglaplap,Thalasseus_bergii,0.0
Ailuk,Thalasseus_bergii,52.0
Aldabra,Thalasseus_bergii,160.0
Alphonse,Thalasseus_bergii,0.0
Amanu,Thalasseus_bergii,0.0
Anaa,Thalasseus_bergii,0.0
Analtin,Thalasseus_bergii,0.0
Ant,Thalasseus_bergii,15.0
Anuanuraro,Thalasseus_bergii,0.0
Anuanurunga,Thalasseus_bergii,0.0
Apataki,Thalasseus_bergii,22.0
Aranuka,Thalasseus_bergii,42.0
Aratika,Thalasseus_bergii,50.0
Ari,Thalasseus_bergii,0.0
Arno,Thalasseus_bergii,37.0
Arutua,Thalasseus_bergii,0.0
Astove,Thalasseus_bergii,95.0
Atafu,Thalasseus_bergii,0.0
Aur,Thalasseus_bergii,42.0
Awin,Thalasseus_bergii,0.0
Bangaram,Thalasseus_bergii,200.0
Beautemps-Beaupre,Thalasseus_bergii,27.0
Bellona,Thalasseus_bergii,108.0
Beru,Thalasseus_bergii,0.0
Bikar,Thalasseus_bergii,76.0
Bikini,Thalasseus_bergii,70.0
Birnie,Thalasseus_bergii,0.0
Bitra_Par,Thalasseus_bergii,0.0
Bokaak,Thalasseus_bergii,125.0
Bramble_Haven,Thalasseus_bergii,0.0
Budibudi,Thalasseus_bergii,0.0
Butaritari,Thalasseus_bergii,24.0
Byramgore,Thalasseus_bergii,50.0
Caroline,Thalasseus_bergii,0.0
Cherbaniani,Thalasseus_bergii,1900.0
Chesterfield,Thalasseus_bergii,588.0
Chetlat,Thalasseus_bergii,0.0
Clipperton,Thalasseus_bergii,0.0
Cocos,Thalasseus_bergii,0.0
Conflict,Thalasseus_bergii,0.0
Cosmoledo,Thalasseus_bergii,468.0
Diego_Garcia,Thalasseus_bergii,28.0
Ducie,Thalasseus_bergii,0.0
Eauripik,Thalasseus_bergii,0.0
Ebon,Thalasseus_bergii,0.0
Egmont,Thalasseus_bergii,140.0
Egum,Thalasseus_bergii,0.0
Elato,Thalasseus_bergii,0.0
Enderbury,Thalasseus_bergii,0.0
Eniwetok,Thalasseus_bergii,2.0
Erikub,Thalasseus_bergii,10.0
Etal,Thalasseus_bergii,0.0
Europa,Thalasseus_bergii,0.0
Faadhippolhu,Thalasseus_bergii,0.0
Faaite,Thalasseus_bergii,0.0
Fakahina,Thalasseus_bergii,0.0
Fakaofo,Thalasseus_bergii,0.0
Fakarava,Thalasseus_bergii,0.0
Fangatau,Thalasseus_bergii,0.0
Fangataufa,Thalasseus_bergii,0.0
Faraulep,Thalasseus_bergii,0.0
Farquhar,Thalasseus_bergii,80.0
Felidhu,Thalasseus_bergii,0.0
French_Frigate_Shoals,Thalasseus_bergii,0.0
Funafuti,Thalasseus_bergii,0.0
Gaafaru,Thalasseus_bergii,0.0
Glorioso,Thalasseus_bergii,0.0
Great_Chagos_Bank,Thalasseus_bergii,202.0
Haddhunmathi,Thalasseus_bergii,0.0
Hao,Thalasseus_bergii,0.0
Haraiki,Thalasseus_bergii,0.0
Helen,Thalasseus_bergii,6000.0
Hereheretui,Thalasseus_bergii,0.0
Hikueru,Thalasseus_bergii,0.0
Hiti,Thalasseus_bergii,0.0
Huon,Thalasseus_bergii,118.0
Huvadhu,Thalasseus_bergii,0.0
Ifalik,Thalasseus_bergii,0.0
Ihavandhippolu,Thalasseus_bergii,0.0
Jaluit,Thalasseus_bergii,12.0
Jemo,Thalasseus_bergii,0.0
Johnston,Thalasseus_bergii,0.0
Kademat,Thalasseus_bergii,150.0
Kalpeni,Thalasseus_bergii,0.0
Kapingamarangi,Thalasseus_bergii,0.0
Katiu,Thalasseus_bergii,0.0
Kauehi,Thalasseus_bergii,0.0
Kaukura,Thalasseus_bergii,0.0
Kavaratti,Thalasseus_bergii,0.0
Kilinailau,Thalasseus_bergii,0.0
Kiltan,Thalasseus_bergii,0.0
Kiritimati,Thalasseus_bergii,200.0
Kolhumadulu,Thalasseus_bergii,0.0
Kuop,Thalasseus_bergii,0.0
Kure,Thalasseus_bergii,0.0
Kuria,Thalasseus_bergii,29.0
Kwajalein,Thalasseus_bergii,43.0
Lae,Thalasseus_bergii,65.0
Lamotrek,Thalasseus_bergii,0.0
Laualau,Thalasseus_bergii,0.0
Laysan,Thalasseus_bergii,0.0
Lib,Thalasseus_bergii,0.0
Likiep,Thalasseus_bergii,0.0
Liot,Thalasseus_bergii,0.0
Lisianski,Thalasseus_bergii,0.0
Long_Reef,Thalasseus_bergii,0.0
Losap,Thalasseus_bergii,0.0
Lukunor,Thalasseus_bergii,30.0
Maalhosmadulu,Thalasseus_bergii,0.0
Maiana,Thalasseus_bergii,15.0
Majuro,Thalasseus_bergii,43.0
Makemo,Thalasseus_bergii,0.0
Makunudhoo,Thalasseus_bergii,0.0
Malden,Thalasseus_bergii,0.0
Maloelap,Thalasseus_bergii,0.0
Malum,Thalasseus_bergii,0.0
Manihi,Thalasseus_bergii,25.0
Manihiki,Thalasseus_bergii,0.0
Manra,Thalasseus_bergii,0.0
Manuae,Thalasseus_bergii,0.0
Manuhangi,Thalasseus_bergii,0.0
Marakei,Thalasseus_bergii,56.0
Maria,Thalasseus_bergii,0.0
Maria_Est,Thalasseus_bergii,0.0
Marokau,Thalasseus_bergii,0.0
Marutea_Nord,Thalasseus_bergii,0.0
Marutea_Sud,Thalasseus_bergii,0.0
Mataiva,Thalasseus_bergii,35.0
Matureivavao,Thalasseus_bergii,0.0
Maupihaa,Thalasseus_bergii,94.0
McKean,Thalasseus_bergii,0.0
Midway,Thalasseus_bergii,0.0
Miladhunmadulu,Thalasseus_bergii,0.0
Mili,Thalasseus_bergii,43.0
Minicoy,Thalasseus_bergii,0.0
Mokil,Thalasseus_bergii,0.0
Morane,Thalasseus_bergii,0.0
Moruroa,Thalasseus_bergii,22.0
